section,row,seat,x,y
107,27,22,7227.1,3810.49
107,27,23,7224.89,3822.29
107,27,24,7222.68,3834.08
107,28,1,7290.69,3566.38
107,28,2,7288.49,3578.18
107,28,3,7286.28,3589.97
107,28,4,7284.07,3601.77
107,28,5,7281.86,3613.57
107,28,6,7279.66,3625.36
107,28,7,7277.45,3637.16
107,28,8,7275.24,3648.95
107,28,9,7273.04,3660.75
107,28,10,7270.83,3672.54
107,28,11,7268.62,3684.34
107,28,12,7266.41,3696.13
107,28,13,7264.21,3707.93
107,28,14,7262,3719.72
107,28,15,7259.79,3731.52
107,28,16,7257.58,3743.31
107,28,17,7255.38,3755.11
107,28,18,7253.17,3766.9
107,28,19,7250.96,3778.7
107,28,20,7248.75,3790.49
107,28,21,7246.55,3802.29
107,28,22,7244.34,3814.08
107,28,23,7242.13,3825.88
107,28,24,7239.92,3837.67
107,39,1,7480.37,3605.91
107,39,2,7478.16,3617.71
107,39,3,7475.96,3629.5
107,39,4,7473.75,3641.3
107,39,5,7471.54,3653.09
107,39,6,7469.33,3664.89
107,39,7,7467.13,3676.68
107,39,8,7464.92,3688.48
107,39,9,7462.71,3700.27
107,39,10,7460.5,3712.07
107,39,11,7458.3,3723.86
107,39,12,7456.09,3735.66
107,39,13,7453.88,3747.45
107,39,14,7451.67,3759.25
107,39,15,7449.47,3771.04
107,39,16,7447.26,3782.84
107,39,17,7445.05,3794.63
107,39,18,7442.84,3806.43
107,39,19,7440.64,3818.22
107,39,20,7438.43,3830.02
107,39,21,7436.22,3841.81
107,39,22,7434.01,3853.61
107,39,23,7431.81,3865.4
107,39,24,7429.6,3877.2
107,29,1,7307.94,3569.98
107,29,2,7305.73,3581.77
107,29,3,7303.52,3593.57
107,29,4,7301.32,3605.36
107,29,5,7299.11,3617.16
107,29,6,7296.9,3628.95
107,29,7,7294.69,3640.75
107,29,8,7292.49,3652.54
107,29,9,7290.28,3664.34
107,29,10,7288.07,3676.13
107,29,11,7285.86,3687.93
107,29,12,7283.66,3699.72
107,29,13,7281.45,3711.52
107,29,14,7279.24,3723.32
107,29,15,7277.03,3735.11
107,29,16,7274.83,3746.91
107,29,17,7272.62,3758.7
107,29,18,7270.41,3770.5
107,29,19,7268.2,3782.29
107,29,20,7266,3794.09
107,29,21,7263.79,3805.88
107,29,22,7261.58,3817.68
107,29,23,7259.37,3829.47
107,29,24,7257.17,3841.27
107,40,1,7497.61,3609.5
107,40,2,7495.41,3621.3
107,40,3,7493.2,3633.09
107,40,4,7490.99,3644.89
107,40,5,7488.78,3656.68
107,40,6,7486.58,3668.48
107,40,7,7484.37,3680.27
107,40,8,7482.16,3692.07
107,40,9,7479.95,3703.86
107,40,10,7477.75,3715.66
107,40,11,7475.54,3727.46
107,40,12,7473.33,3739.25
107,40,13,7471.12,3751.05
107,40,14,7468.92,3762.84
107,40,15,7466.71,3774.64
107,40,16,7464.5,3786.43
107,40,17,7462.3,3798.23
107,40,18,7460.09,3810.02
107,40,19,7457.88,3821.82
107,40,20,7455.67,3833.61
107,40,21,7453.47,3845.41
107,40,22,7451.26,3857.2
107,40,23,7449.05,3869
107,40,24,7446.84,3880.79
107,30,1,7325.18,3573.57
107,30,2,7322.97,3585.37
107,30,3,7320.77,3597.16
107,30,4,7318.56,3608.96
107,30,5,7316.35,3620.75
107,30,6,7314.14,3632.55
107,30,7,7311.94,3644.34
107,30,8,7309.73,3656.14
107,30,9,7307.52,3667.93
107,30,10,7305.31,3679.73
107,30,11,7303.11,3691.52
107,30,12,7300.9,3703.32
107,30,13,7298.69,3715.11
107,30,14,7296.48,3726.91
107,30,15,7294.28,3738.7
107,30,16,7292.07,3750.5
107,30,17,7289.86,3762.29
107,30,18,7287.66,3774.09
107,30,19,7285.45,3785.88
107,30,20,7283.24,3797.68
107,30,21,7281.03,3809.48
107,30,22,7278.83,3821.27
107,30,23,7276.62,3833.07
107,30,24,7274.41,3844.86
107,31,1,7342.42,3577.16
107,31,2,7340.22,3588.96
107,31,3,7338.01,3600.75
107,31,4,7335.8,3612.55
107,31,5,7333.59,3624.34
107,31,6,7331.39,3636.14
107,31,7,7329.18,3647.94
107,31,8,7326.97,3659.73
107,31,9,7324.77,3671.53
107,31,10,7322.56,3683.32
107,31,11,7320.35,3695.12
107,31,12,7318.14,3706.91
107,31,13,7315.94,3718.71
107,31,14,7313.73,3730.5
107,31,15,7311.52,3742.3
107,31,16,7309.31,3754.09
107,31,17,7307.11,3765.89
107,31,18,7304.9,3777.68
107,31,19,7302.69,3789.48
107,31,20,7300.48,3801.27
107,31,21,7298.28,3813.07
107,31,22,7296.07,3824.86
107,31,23,7293.86,3836.66
107,31,24,7291.65,3848.45
107,32,1,7359.67,3580.76
107,32,2,7357.46,3592.55
107,32,3,7355.25,3604.35
107,32,4,7353.05,3616.14
107,32,5,7350.84,3627.94
107,32,6,7348.63,3639.73
107,32,7,7346.42,3651.53
107,32,8,7344.22,3663.32
107,32,9,7342.01,3675.12
107,32,10,7339.8,3686.91
107,32,11,7337.59,3698.71
107,32,12,7335.39,3710.5
107,32,13,7333.18,3722.3
107,32,14,7330.97,3734.1
107,32,15,7328.76,3745.89
107,32,16,7326.56,3757.69
107,32,17,7324.35,3769.48
107,32,18,7322.14,3781.28
107,32,19,7319.93,3793.07
107,32,20,7317.73,3804.87
107,32,21,7315.52,3816.66
107,32,22,7313.31,3828.46
107,32,23,7311.1,3840.25
107,32,24,7308.9,3852.05
106,33,1,7446.57,3228.42
106,33,2,7444.28,3240.19
106,33,3,7441.99,3251.97
106,33,4,7439.7,3263.75
106,33,5,7437.41,3275.53
106,33,6,7435.12,3287.31
106,33,7,7432.83,3299.09
106,33,8,7430.54,3310.87
106,33,9,7428.25,3322.65
106,33,10,7425.96,3334.43
106,33,11,7423.68,3346.21
106,33,12,7421.39,3357.99
106,33,13,7419.1,3369.77
106,33,14,7416.81,3381.55
106,33,15,7414.52,3393.33
106,33,16,7412.23,3405.11
106,33,17,7409.94,3416.89
106,33,18,7407.65,3428.67
106,33,19,7405.36,3440.45
106,33,20,7403.07,3452.23
106,33,21,7400.78,3464.01
106,33,22,7398.49,3475.79
106,33,23,7396.2,3487.56
106,33,24,7393.91,3499.34
106,23,1,7273.81,3194.83
106,23,2,7271.52,3206.61
106,23,3,7269.23,3218.39
106,23,4,7266.94,3230.17
106,23,5,7264.65,3241.95
106,23,6,7262.36,3253.73
106,23,7,7260.07,3265.51
106,23,8,7257.78,3277.29
106,23,9,7255.49,3289.07
106,23,10,7253.2,3300.85
106,23,11,7250.91,3312.63
106,23,12,7248.62,3324.41
106,23,13,7246.33,3336.19
106,23,14,7244.04,3347.97
106,23,15,7241.75,3359.75
106,23,16,7239.46,3371.53
106,23,17,7237.17,3383.31
106,23,18,7234.88,3395.08
106,23,19,7232.59,3406.86
106,23,20,7230.3,3418.64
106,23,21,7228.01,3430.42
106,23,22,7225.72,3442.2
106,23,23,7223.43,3453.98
106,23,24,7221.14,3465.76
106,34,1,7463.85,3231.77
106,34,2,7461.56,3243.55
106,34,3,7459.27,3255.33
106,34,4,7456.98,3267.11
106,34,5,7454.69,3278.89
106,34,6,7452.4,3290.67
106,34,7,7450.11,3302.45
106,34,8,7447.82,3314.23
106,34,9,7445.53,3326.01
106,34,10,7443.24,3337.79
106,34,11,7440.95,3349.57
106,34,12,7438.66,3361.35
106,34,13,7436.37,3373.13
106,34,14,7434.08,3384.91
106,34,15,7431.79,3396.69
106,34,16,7429.5,3408.47
106,34,17,7427.21,3420.25
106,34,18,7424.92,3432.03
106,34,19,7422.63,3443.81
106,34,20,7420.34,3455.58
106,34,21,7418.05,3467.36
106,34,22,7415.77,3479.14
106,34,23,7413.48,3490.92
106,34,24,7411.19,3502.7
106,24,1,7291.08,3198.19
106,24,2,7288.79,3209.97
106,24,3,7286.5,3221.75
106,24,4,7284.21,3233.53
106,24,5,7281.92,3245.31
106,24,6,7279.63,3257.09
106,24,7,7277.34,3268.87
106,24,8,7275.05,3280.65
106,24,9,7272.76,3292.43
106,24,10,7270.48,3304.21
106,24,11,7268.19,3315.99
106,24,12,7265.9,3327.77
106,24,13,7263.61,3339.55
106,24,14,7261.32,3351.33
106,24,15,7259.03,3363.1
106,24,16,7256.74,3374.88
106,24,17,7254.45,3386.66
106,24,18,7252.16,3398.44
106,24,19,7249.87,3410.22
106,24,20,7247.58,3422
106,24,21,7245.29,3433.78
106,24,22,7243,3445.56
106,24,23,7240.71,3457.34
106,24,24,7238.42,3469.12
106,35,1,7481.13,3235.13
106,35,2,7478.84,3246.91
106,35,3,7476.55,3258.69
106,35,4,7474.26,3270.47
106,35,5,7471.97,3282.25
106,35,6,7469.68,3294.03
106,35,7,7467.39,3305.81
106,35,8,7465.1,3317.59
106,35,9,7462.81,3329.37
106,35,10,7460.52,3341.15
106,35,11,7458.23,3352.93
106,35,12,7455.94,3364.71
106,35,13,7453.65,3376.49
106,35,14,7451.36,3388.27
106,35,15,7449.07,3400.05
106,35,16,7446.78,3411.82
106,35,17,7444.49,3423.6
106,35,18,7442.2,3435.38
106,35,19,7439.91,3447.16
106,35,20,7437.62,3458.94
106,35,21,7435.33,3470.72
106,35,22,7433.04,3482.5
106,35,23,7430.75,3494.28
106,35,24,7428.46,3506.06
106,36,1,7498.4,3238.49
106,36,2,7496.11,3250.27
106,36,3,7493.82,3262.05
106,36,4,7491.53,3273.83
106,36,5,7489.24,3285.61
106,36,6,7486.95,3297.39
106,36,7,7484.66,3309.17
106,36,8,7482.37,3320.95
106,36,9,7480.08,3332.73
106,36,10,7477.79,3344.51
106,36,11,7475.51,3356.29
106,36,12,7473.22,3368.06
106,36,13,7470.93,3379.84
106,36,14,7468.64,3391.62
106,36,15,7466.35,3403.4
106,36,16,7464.06,3415.18
106,36,17,7461.77,3426.96
106,36,18,7459.48,3438.74
106,36,19,7457.19,3450.52
106,36,20,7454.9,3462.3
106,36,21,7452.61,3474.08
106,36,22,7450.32,3485.86
106,36,23,7448.03,3497.64
106,36,24,7445.74,3509.42
106,25,1,7308.36,3201.55
106,25,2,7306.07,3213.33
106,25,3,7303.78,3225.11
106,25,4,7301.49,3236.89
106,25,5,7299.2,3248.67
106,25,6,7296.91,3260.45
106,25,7,7294.62,3272.23
106,25,8,7292.33,3284.01
106,25,9,7290.04,3295.79
106,25,10,7287.75,3307.57
106,25,11,7285.46,3319.34
106,25,12,7283.17,3331.12
106,25,13,7280.88,3342.9
106,25,14,7278.59,3354.68
106,25,15,7276.3,3366.46
106,25,16,7274.01,3378.24
106,25,17,7271.72,3390.02
106,25,18,7269.43,3401.8
106,25,19,7267.14,3413.58
106,25,20,7264.85,3425.36
106,25,21,7262.56,3437.14
106,25,22,7260.28,3448.92
106,25,23,7257.99,3460.7
106,25,24,7255.7,3472.48
106,37,1,7515.68,3241.85
106,37,2,7513.39,3253.63
106,37,3,7511.1,3265.41
106,37,4,7508.81,3277.19
106,37,5,7506.52,3288.97
106,37,6,7504.23,3300.75
106,37,7,7501.94,3312.53
106,37,8,7499.65,3324.3
106,37,9,7497.36,3336.08
106,37,10,7495.07,3347.86
106,37,11,7492.78,3359.64
106,37,12,7490.49,3371.42
106,37,13,7488.2,3383.2
106,37,14,7485.91,3394.98
106,37,15,7483.62,3406.76
106,37,16,7481.33,3418.54
106,37,17,7479.04,3430.32
106,37,18,7476.75,3442.1
106,37,19,7474.46,3453.88
106,37,20,7472.17,3465.66
106,37,21,7469.88,3477.44
106,37,22,7467.59,3489.22
106,37,23,7465.31,3501
106,37,24,7463.02,3512.78
106,26,1,7325.64,3204.91
106,26,2,7323.35,3216.69
106,26,3,7321.06,3228.47
106,26,4,7318.77,3240.25
106,26,5,7316.48,3252.03
106,26,6,7314.19,3263.81
106,26,7,7311.9,3275.58
106,26,8,7309.61,3287.36
106,26,9,7307.32,3299.14
106,26,10,7305.03,3310.92
106,26,11,7302.74,3322.7
106,26,12,7300.45,3334.48
106,26,13,7298.16,3346.26
106,26,14,7295.87,3358.04
106,26,15,7293.58,3369.82
106,26,16,7291.29,3381.6
106,26,17,7289,3393.38
106,26,18,7286.71,3405.16
106,26,19,7284.42,3416.94
106,26,20,7282.13,3428.72
106,26,21,7279.84,3440.5
106,26,22,7277.55,3452.28
106,26,23,7275.26,3464.06
106,26,24,7272.97,3475.84
106,41A,3,7600.1,3313.27
106,41A,12,7577.49,3429.59
106,41A,13,7575.2,3441.37
106,41A,14,7572.91,3453.15
106,41A,15,7570.62,3464.93
106,41A,16,7568.33,3476.71
106,41A,17,7566.04,3488.49
106,41A,18,7563.75,3500.27
106,41A,19,7561.46,3512.05
106,38,1,7532.96,3245.21
106,38,2,7530.67,3256.99
106,38,3,7528.38,3268.77
106,38,4,7526.09,3280.55
106,38,5,7523.8,3292.32
106,38,6,7521.51,3304.1
106,38,7,7519.22,3315.88
106,38,8,7516.93,3327.66
106,38,9,7514.64,3339.44
106,38,10,7512.35,3351.22
106,38,11,7510.06,3363
106,38,12,7507.77,3374.78
106,38,13,7505.48,3386.56
106,38,14,7503.19,3398.34
106,38,15,7500.9,3410.12
106,38,16,7498.61,3421.9
106,38,17,7496.32,3433.68
106,38,18,7494.03,3445.46
106,38,19,7491.74,3457.24
106,38,20,7489.45,3469.02
106,38,21,7487.16,3480.8
106,38,22,7484.87,3492.58
106,38,23,7482.58,3504.36
106,38,24,7480.29,3516.14
106,27,1,7342.91,3208.27
106,27,2,7340.62,3220.05
106,27,3,7338.33,3231.82
106,27,4,7336.04,3243.6
106,27,5,7333.75,3255.38
106,27,6,7331.46,3267.16
106,27,7,7329.17,3278.94
106,27,8,7326.88,3290.72
106,27,9,7324.59,3302.5
106,27,10,7322.31,3314.28
106,27,11,7320.02,3326.06
106,27,12,7317.73,3337.84
106,27,13,7315.44,3349.62
106,27,14,7313.15,3361.4
106,27,15,7310.86,3373.18
106,27,16,7308.57,3384.96
106,27,17,7306.28,3396.74
106,27,18,7303.99,3408.52
106,27,19,7301.7,3420.3
106,27,20,7299.41,3432.08
106,27,21,7297.12,3443.86
106,27,22,7294.83,3455.64
106,27,23,7292.54,3467.42
106,27,24,7290.25,3479.2
106,28,1,7360.19,3211.62
106,28,2,7357.9,3223.4
106,28,3,7355.61,3235.18
106,28,4,7353.32,3246.96
106,28,5,7351.03,3258.74
106,28,6,7348.74,3270.52
106,28,7,7346.45,3282.3
106,28,8,7344.16,3294.08
106,28,9,7341.87,3305.86
106,28,10,7339.58,3317.64
106,28,11,7337.29,3329.42
106,28,12,7335,3341.2
106,28,13,7332.71,3352.98
106,28,14,7330.42,3364.76
106,28,15,7328.13,3376.54
106,28,16,7325.84,3388.32
106,28,17,7323.55,3400.1
106,28,18,7321.26,3411.88
106,28,19,7318.97,3423.66
106,28,20,7316.68,3435.44
106,28,21,7314.39,3447.21
106,28,22,7312.11,3458.99
106,28,23,7309.82,3470.77
106,28,24,7307.53,3482.55
106,39,1,7550.23,3248.56
106,39,2,7547.94,3260.34
106,39,3,7545.65,3272.12
106,39,4,7543.36,3283.9
106,39,5,7541.07,3295.68
106,39,6,7538.78,3307.46
106,39,7,7536.49,3319.24
106,39,8,7534.2,3331.02
106,39,9,7531.91,3342.8
106,39,10,7529.62,3354.58
106,39,11,7527.34,3366.36
106,39,12,7525.05,3378.14
106,39,13,7522.76,3389.92
106,39,14,7520.47,3401.7
106,39,15,7518.18,3413.48
106,39,16,7515.89,3425.26
106,39,17,7513.6,3437.04
106,39,18,7511.31,3448.82
106,39,19,7509.02,3460.6
106,39,20,7506.73,3472.38
106,39,21,7504.44,3484.16
106,39,22,7502.15,3495.93
106,39,23,7499.86,3507.71
106,39,24,7497.57,3519.49
106,29,1,7377.47,3214.98
106,29,2,7375.18,3226.76
106,29,3,7372.89,3238.54
106,29,4,7370.6,3250.32
106,29,5,7368.31,3262.1
106,29,6,7366.02,3273.88
106,29,7,7363.73,3285.66
106,29,8,7361.44,3297.44
106,29,9,7359.15,3309.22
106,29,10,7356.86,3321
106,29,11,7354.57,3332.78
106,29,12,7352.28,3344.56
106,29,13,7349.99,3356.34
106,29,14,7347.7,3368.12
106,29,15,7345.41,3379.9
106,29,16,7343.12,3391.68
106,29,17,7340.83,3403.45
106,29,18,7338.54,3415.23
106,29,19,7336.25,3427.01
106,29,20,7333.96,3438.79
106,29,21,7331.67,3450.57
106,29,22,7329.38,3462.35
106,29,23,7327.09,3474.13
106,29,24,7324.8,3485.91
106,40,1,7567.51,3251.92
106,40,2,7565.22,3263.7
106,40,3,7562.93,3275.48
106,40,4,7560.64,3287.26
106,40,5,7558.35,3299.04
106,40,6,7556.06,3310.82
106,40,7,7553.77,3322.6
106,40,8,7551.48,3334.38
106,40,9,7549.19,3346.16
106,40,10,7546.9,3357.94
106,40,11,7544.61,3369.72
106,40,12,7542.32,3381.5
106,40,13,7540.03,3393.28
106,40,14,7537.74,3405.06
106,40,15,7535.45,3416.84
106,40,16,7533.16,3428.62
106,40,17,7530.87,3440.4
106,40,18,7528.58,3452.17
106,40,19,7526.29,3463.95
106,40,20,7524,3475.73
106,40,21,7521.71,3487.51
106,40,22,7519.42,3499.29
106,40,23,7517.14,3511.07
106,40,24,7514.85,3522.85
106,30,1,7394.74,3218.34
106,30,2,7392.45,3230.12
106,30,3,7390.16,3241.9
106,30,4,7387.87,3253.68
106,30,5,7385.58,3265.46
106,30,6,7383.29,3277.24
106,30,7,7381,3289.02
106,30,8,7378.71,3300.8
106,30,9,7376.42,3312.58
106,30,10,7374.13,3324.36
106,30,11,7371.85,3336.14
106,30,12,7369.56,3347.92
106,30,13,7367.27,3359.69
106,30,14,7364.98,3371.47
106,30,15,7362.69,3383.25
106,30,16,7360.4,3395.03
106,30,17,7358.11,3406.81
106,30,18,7355.82,3418.59
106,30,19,7353.53,3430.37
106,30,20,7351.24,3442.15
106,30,21,7348.95,3453.93
106,30,22,7346.66,3465.71
106,30,23,7344.37,3477.49
106,30,24,7342.08,3489.27
106,31,1,7412.02,3221.7
106,31,2,7409.73,3233.48
106,31,3,7407.44,3245.26
106,31,4,7405.15,3257.04
106,31,5,7402.86,3268.82
106,31,6,7400.57,3280.6
106,31,7,7398.28,3292.38
106,31,8,7395.99,3304.16
106,31,9,7393.7,3315.94
106,31,10,7391.41,3327.71
106,31,11,7389.12,3339.49
106,31,12,7386.83,3351.27
106,31,13,7384.54,3363.05
106,31,14,7382.25,3374.83
106,31,15,7379.96,3386.61
106,31,16,7377.67,3398.39
106,31,17,7375.38,3410.17
106,31,18,7373.09,3421.95
106,31,19,7370.8,3433.73
106,31,20,7368.51,3445.51
106,31,21,7366.22,3457.29
106,31,22,7363.94,3469.07
106,31,23,7361.65,3480.85
106,31,24,7359.36,3492.63
106,32,1,7429.3,3225.06
106,32,2,7427.01,3236.84
106,32,3,7424.72,3248.62
106,32,4,7422.43,3260.4
106,32,5,7420.14,3272.18
106,32,6,7417.85,3283.95
106,32,7,7415.56,3295.73
106,32,8,7413.27,3307.51
106,32,9,7410.98,3319.29
106,32,10,7408.69,3331.07
106,32,11,7406.4,3342.85
106,32,12,7404.11,3354.63
106,32,13,7401.82,3366.41
106,32,14,7399.53,3378.19
106,32,15,7397.24,3389.97
106,32,16,7394.95,3401.75
106,32,17,7392.66,3413.53
106,32,18,7390.37,3425.31
106,32,19,7388.08,3437.09
106,32,20,7385.79,3448.87
106,32,21,7383.5,3460.65
106,32,22,7381.21,3472.43
106,32,23,7378.92,3484.21
106,32,24,7376.63,3495.99
35,1A,1,3769.19,4472.02
35,1A,2,3766.61,4460.3
35,1A,3,3764.04,4448.58
35,1A,4,3761.46,4436.86
35,1A,5,3758.89,4425.14
35,1A,6,3756.97,4413.3
35,1A,8,3751.77,4375.93
35,1A,9,3750.54,4362.16
35,1A,10,3749.55,4348.38
35,1A,11,3749.19,4334.61
35,1A,12,3749.1,4320.82
35,1A,13,3749.88,4307.04
35,3,1,3703.37,4332.83
35,3,2,3703.49,4319.83
35,3,3,3703.86,4306.83
35,3,4,3704.47,4293.85
35,3,5,3705.33,4280.89
35,3,6,3706.43,4267.94
35,3,7,3707.84,4255.02
35,3,8,3709.46,4242.13
35,4,1,3683.78,4357.24
35,4,2,3683.45,4344.24
35,4,3,3683.36,4331.24
35,4,4,3683.51,4318.25
35,4,5,3683.9,4305.25
35,4,6,3684.53,4292.26
35,4,7,3685.39,4279.27
35,4,8,3686.5,4266.31
35,4,9,3687.88,4253.39
35,4,10,3689.5,4240.49
35,5,1,3663.77,4357.54
35,5,2,3663.45,4344.54
35,5,3,3663.36,4331.54
35,5,4,3663.51,4318.55
35,5,5,3663.88,4305.55
35,5,6,3664.48,4292.56
35,5,7,3665.32,4279.58
35,5,8,3666.39,4266.61
35,5,9,3667.7,4253.67
35,5,10,3669.23,4240.75
35,6,1,3643.7,4355.93
35,6,2,3643.41,4342.93
35,6,3,3643.36,4329.93
35,6,4,3643.52,4316.94
35,6,5,3643.92,4303.94
35,6,6,3644.54,4290.95
35,6,7,3645.39,4277.96
35,6,8,3646.46,4265
35,6,9,3647.75,4252.05
35,6,10,3649.28,4239.13
35,7,1,3624.89,4381.82
35,7,2,3624.17,4368.84
35,7,3,3623.68,4355.85
35,7,4,3623.41,4342.85
35,7,5,3623.35,4329.86
35,7,6,3623.52,4316.87
35,7,7,3623.91,4303.85
35,7,8,3624.51,4290.85
35,7,9,3625.34,4277.88
35,7,10,3626.38,4264.93
35,7,11,3627.65,4252
35,7,12,3629.13,4239.1
35,8,1,3607.13,4410.15
35,8,2,3605.96,4397.2
35,8,3,3605.02,4384.23
35,8,4,3604.28,4371.26
35,8,5,3603.76,4358.26
35,8,6,3603.45,4345.27
35,8,7,3603.36,4332.28
35,8,8,3603.48,4319.3
35,8,9,3603.81,4306.32
35,8,10,3604.36,4293.34
35,8,11,3605.13,4280.37
35,8,12,3606.1,4267.42
35,8,13,3607.29,4254.48
35,8,14,3608.7,4241.57
33,1,1,3853.06,4643.47
33,1,2,3844.01,4631.46
33,1,3,3835.23,4619.25
33,1,4,3826.73,4606.84
33,1,5,3818.52,4594.24
33,1,6,3810.61,4581.46
33,1,7,3803.03,4568.5
33,1,8,3795.74,4555.36
33,1,9,3788.8,4542.02
33,1,10,3782.11,4528.55
33,2,1,3840.14,4659.52
33,2,2,3831.72,4648.59
33,2,3,3823.61,4637.43
33,2,4,3815.66,4626.16
33,2,5,3807.94,4614.72
33,2,6,3800.45,4603.12
33,2,7,3793.2,4591.36
33,2,8,3786.28,4579.41
33,2,9,3779.54,4567.37
33,2,10,3773.05,4555.19
33,2,11,3766.81,4542.91
33,2,12,3760.84,4530.49
33,3,1,3812.86,4656.66
33,3,2,3804.11,4644.61
33,3,3,3795.63,4632.37
33,3,4,3787.48,4619.9
33,3,5,3779.54,4607.31
33,3,6,3771.87,4594.53
33,3,7,3764.49,4581.61
33,3,8,3757.45,4568.48
33,3,9,3750.63,4555.24
33,3,10,3744.1,4541.84
33,3,11,3737.85,4528.3
33,3,12,3731.99,4514.6
33,3,13,3726.34,4500.81
33,3,14,3721.02,4486.96
33,4,1,3797.27,4669.2
33,4,2,3788.79,4657.56
33,4,3,3780.56,4645.74
33,4,4,3772.56,4633.77
33,4,5,3764.82,4621.62
33,4,6,3757.39,4609.28
33,4,7,3750.15,4596.84
33,4,8,3743.16,4584.26
33,4,9,3736.44,4571.54
33,4,10,3729.97,4558.68
33,4,11,3723.85,4545.64
33,4,12,3717.92,4532.53
33,4,13,3712.25,4519.3
33,4,14,3706.85,4505.95
33,4,15,3701.72,4492.49
33,4,16,3696.88,4478.93
33,5,1,3781.67,4681.74
33,5,2,3773.53,4670.58
33,5,3,3765.61,4659.28
33,5,4,3757.9,4647.82
33,5,5,3750.4,4636.23
33,5,6,3743.13,4624.49
33,5,7,3736.09,4612.62
33,5,8,3729.28,4600.61
33,5,9,3722.69,4588.47
33,5,10,3716.41,4576.15
33,5,11,3710.29,4563.77
33,5,12,3704.39,4551.27
33,5,13,3698.75,4538.66
33,5,14,3693.34,4525.95
33,5,15,3688.19,4513.14
33,5,16,3683.27,4500.24
33,5,17,3678.61,4487.25
33,5,18,3674.2,4474.2
33,6,1,3766.08,4694.28
33,6,2,3757.52,4682.57
33,6,3,3749.18,4670.7
33,6,4,3741.09,4658.67
33,6,5,3733.22,4646.48
33,6,6,3725.6,4634.14
33,6,7,3718.21,4621.67
33,6,8,3711.15,4609
33,6,9,3704.26,4596.24
33,6,10,3697.62,4583.36
33,6,11,3691.24,4570.35
33,6,12,3685.1,4557.21
33,6,13,3679.23,4543.97
33,6,14,3673.61,4530.6
33,6,15,3668.26,4517.12
33,6,16,3663.16,4503.54
33,6,17,3658.41,4489.83
33,6,18,3653.84,4476.07
33,7,1,3750.48,4706.81
33,7,2,3742.49,4695.91
33,7,3,3734.7,4684.87
33,7,4,3727.09,4673.7
33,7,5,3719.69,4662.4
33,7,6,3712.49,4650.97
33,7,7,3705.5,4639.41
33,7,8,3698.7,4627.73
33,7,9,3692.12,4615.93
33,7,10,3685.74,4604.02
33,7,11,3679.58,4592
33,7,12,3673.63,4579.88
33,7,13,3667.89,4567.62
33,7,14,3662.37,4555.29
33,7,15,3657.07,4542.86
33,7,16,3651.99,4530.34
33,7,17,3647.13,4517.73
33,7,18,3642.5,4505.04
33,7,19,3638.09,4492.26
33,7,20,3633.9,4479.42
33,8,1,3748.49,4737.05
33,8,2,3740,4726.16
33,8,3,3731.7,4715.11
33,8,4,3723.6,4703.93
33,8,5,3715.7,4692.6
33,8,6,3707.99,4681.14
33,8,7,3700.49,4669.54
33,8,8,3693.19,4657.81
33,8,9,3686.1,4645.96
33,8,10,3679.23,4633.98
33,8,11,3672.55,4621.87
33,8,12,3666.08,4609.64
33,8,13,3659.84,4597.28
33,8,14,3653.81,4584.83
33,8,15,3648.01,4572.28
33,8,16,3642.43,4559.65
33,8,17,3637.07,4546.91
33,8,18,3631.95,4534.09
33,8,19,3627.04,4521.17
33,8,20,3622.36,4508.16
33,8,21,3617.92,4495.07
33,8,22,3613.74,4482.04
27,1,1,4060.45,4796.13
27,1,2,4048.04,4790.12
27,1,3,4035.71,4783.94
27,1,4,4023.52,4777.49
27,1,5,4011.47,4770.78
27,1,6,3999.61,4763.74
27,1,7,3987.86,4756.52
27,1,8,3976.28,4749.06
27,1,9,3964.85,4741.35
27,1,10,3953.59,4733.4
27,1,11,3942.54,4725.12
27,1,12,3931.63,4716.69
27,1,13,3920.9,4708.04
27,1,14,3910.36,4699.14
27,1,15,3900.06,4689.97
27,1,16,3889.91,4680.63
27,2,1,4064.22,4819.78
27,2,2,4051.68,4814.03
27,2,3,4039.23,4808.1
27,2,4,4026.9,4801.91
27,2,5,4014.71,4795.47
27,2,6,4002.65,4788.77
27,2,7,3990.73,4781.83
27,2,8,3979,4774.57
27,2,9,3967.37,4767.14
27,2,10,3955.9,4759.46
27,2,11,3944.6,4751.55
27,2,12,3933.45,4743.4
27,2,13,3922.54,4734.96
27,2,14,3911.74,4726.36
27,2,15,3901.13,4717.54
27,2,16,3890.71,4708.51
27,2,17,3880.47,4699.26
27,2,18,3870.54,4689.78
27,3,1,4058.86,4839.27
27,3,2,4045.04,4833.09
27,3,3,4031.37,4826.6
27,3,4,4017.87,4819.74
27,3,5,4004.49,4812.66
27,3,6,3991.27,4805.28
27,3,7,3978.22,4797.62
27,3,8,3965.36,4789.64
27,3,9,3952.69,4781.37
27,3,10,3940.17,4772.86
27,3,11,3927.85,4764.09
27,3,12,3915.72,4755.04
27,3,13,3903.78,4745.73
27,3,14,3892.11,4736.09
27,3,15,3880.6,4726.26
27,4,1,4053.5,4858.77
27,4,2,4039.86,4852.76
27,4,3,4026.36,4846.45
27,4,4,4013.03,4839.79
27,4,5,3999.81,4832.91
27,4,6,3986.73,4825.77
27,4,7,3973.8,4818.36
27,4,8,3961.05,4810.67
